igt,x,y,z
2408359,381.6309509277344,-223.75613403320312,-1176.2822265625
2408375,381.6291809082031,-223.75613403320312,-1176.2822265625
2408391,381.6280212402344,-223.75613403320312,-1176.2822265625
2408407,381.6268615722656,-223.75613403320312,-1176.2822265625
2408423,381.62652587890625,-223.75613403320312,-1176.2823486328125
2408439,381.6261901855469,-223.75613403320312,-1176.2823486328125
2408455,381.6267395019531,-223.75613403320312,-1176.2822265625
2408471,381.6272888183594,-223.75613403320312,-1176.2822265625
2408487,381.6286315917969,-223.75613403320312,-1176.2822265625
2408503,381.62994384765625,-223.75613403320312,-1176.2822265625
2408519,381.6319274902344,-223.75613403320312,-1176.2822265625
2408535,381.6339111328125,-223.75613403320312,-1176.2822265625
2408551,381.6363220214844,-223.75613403320312,-1176.2822265625
2408567,381.63873291015625,-223.75613403320312,-1176.2822265625
2408583,381.6413879394531,-223.75613403320312,-1176.2821044921875
2408599,381.64404296875,-223.75613403320312,-1176.2821044921875
2408615,381.6468200683594,-223.75613403320312,-1176.2821044921875
2408631,381.6496276855469,-223.75613403320312,-1176.2821044921875
2408647,381.6526794433594,-223.75613403320312,-1176.2821044921875
2408663,381.6557312011719,-223.75613403320312,-1176.281982421875
2408679,381.6592102050781,-223.75613403320312,-1176.281982421875
2408695,381.6626892089844,-223.75613403320312,-1176.281982421875
2408711,381.6664123535156,-223.75613403320312,-1176.281982421875
2408727,381.670166015625,-223.75613403320312,-1176.2818603515625
2408743,381.6739807128906,-223.75613403320312,-1176.2818603515625
2408759,381.67779541015625,-223.75613403320312,-1176.2818603515625
2408775,381.68157958984375,-223.75613403320312,-1176.2818603515625
2408791,381.68536376953125,-223.75613403320312,-1176.28173828125
2408807,381.6889343261719,-223.75613403320312,-1176.28173828125
2408823,381.6925048828125,-223.75613403320312,-1176.28173828125
2408839,381.6956787109375,-223.75613403320312,-1176.28173828125
2408855,381.6988525390625,-223.75613403320312,-1176.2816162109375
2408871,381.7015380859375,-223.75613403320312,-1176.2816162109375
2408887,381.70416259765625,-223.7561492919922,-1176.2816162109375
2408903,381.70556640625,-223.7561492919922,-1176.2816162109375
2408919,381.70703125,-223.7561492919922,-1176.2816162109375
2408935,381.7071533203125,-223.7561492919922,-1176.2816162109375
2408951,381.707275390625,-223.7561492919922,-1176.2816162109375
2408967,381.70684814453125,-223.7561492919922,-1176.2816162109375
2408983,381.7064208984375,-223.7561492919922,-1176.2816162109375
2408999,381.7061767578125,-223.7561492919922,-1176.2816162109375
2409015,381.7059631347656,-223.7561492919922,-1176.2816162109375
2409031,381.7060852050781,-223.7561492919922,-1176.2816162109375
2409047,381.7061767578125,-223.7561492919922,-1176.2816162109375
2409063,381.7062072753906,-223.7561492919922,-1176.2816162109375
2409079,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409095,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409111,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409127,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409143,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409159,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409175,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409191,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409207,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409223,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409239,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409255,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409271,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409287,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409303,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409319,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409335,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409351,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409367,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409383,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409399,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409415,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409431,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409447,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409463,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409479,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409495,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409511,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409527,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409549,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409571,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409593,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409609,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409625,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409641,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409657,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409673,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409689,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409705,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409721,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409737,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409753,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409769,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409785,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409801,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409817,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409833,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409849,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409865,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409881,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409897,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409913,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409929,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409945,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409961,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409977,381.7062683105469,-223.7561492919922,-1176.2816162109375
2409993,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410009,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410025,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410041,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410057,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410073,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410089,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410105,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410121,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410137,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410153,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410169,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410185,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410201,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410217,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410233,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410249,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410265,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410281,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410297,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410313,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410329,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410345,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410361,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410377,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410393,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410409,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410425,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410441,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410457,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410473,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410489,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410505,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410521,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410537,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410553,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410569,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410585,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410601,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410617,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410633,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410649,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410665,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410681,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410697,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410713,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410729,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410745,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410761,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410777,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410793,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410809,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410825,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410841,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410857,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410873,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410889,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410905,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410921,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410937,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410953,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410969,381.7062683105469,-223.7561492919922,-1176.2816162109375
2410985,381.7062683105469,-223.7561492919922,-1176.2816162109375
2411001,381.7062683105469,-223.7561492919922,-1176.2816162109375
